event_key,event_name,season,region,event_type,player,team,role,agents,rounds,rating,acs,kd_ratio,kast,adr,kpr,apr,fkpr,fdpr,headshot_pct,clutch_pct
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,keiko,TL,,,493,1.26,239.5,1.34,78%,156.3,0.88,0.30,0.11,0.06,40%,16%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Minny,M8,,,192,1.18,219.5,1.26,71%,139.8,0.79,0.17,0.14,0.07,38%,11%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,florescent,APK,,,111,1.17,256.6,1.16,69%,172.9,0.91,0.15,0.20,0.14,38%,8%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,kaajak,FNC,,,215,1.16,245.0,1.30,69%,157.9,0.89,0.21,0.15,0.16,37%,23%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,yetujey,FUT,,,179,1.13,230.8,1.15,75%,150.9,0.81,0.23,0.14,0.08,26%,15%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Alfajer,FNC,,,215,1.12,233.5,1.15,71%,153.4,0.84,0.22,0.18,0.08,29%,13%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Derke,VIT,,,249,1.12,252.8,1.17,70%,164.9,0.87,0.18,0.24,0.21,30%,
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Sayf,VIT,,,249,1.10,214.2,1.22,71%,138.5,0.78,0.24,0.09,0.08,26%,19%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,sociablEE,BBL,,,244,1.09,228.5,1.12,73%,144.8,0.80,0.20,0.11,0.13,22%,14%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Avez,KC,,,199,1.09,208.8,1.08,75%,135.0,0.72,0.30,0.07,0.07,36%,15%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Wo0t,TH,,,189,1.08,205.1,1.03,74%,136.8,0.70,0.43,0.11,0.10,35%,14%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Ruxic,NAVI,,,128,1.08,216.0,1.04,77%,136.7,0.75,0.38,0.11,0.11,26%,
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Less,VIT,,,249,1.08,196.3,1.15,72%,126.5,0.69,0.32,0.04,0.06,30%,35%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,SUYGETSU,KC,,,199,1.08,194.2,1.10,75%,122.7,0.69,0.42,0.08,0.10,42%,13%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Shao,NAVI,,,128,1.07,183.8,1.14,73%,120.7,0.70,0.30,0.09,0.05,29%,20%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Cloud,GX,,,176,1.07,206.1,1.03,68%,139.5,0.71,0.26,0.11,0.10,30%,8%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,kamyk,TL,,,493,1.07,201.9,1.10,74%,132.9,0.71,0.28,0.09,0.08,25%,15%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Chronicle,FNC,,,215,1.06,195.8,1.10,70%,131.1,0.69,0.35,0.07,0.08,24%,6%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,RieNs,TH,,,189,1.06,205.4,1.02,74%,137.4,0.74,0.27,0.11,0.06,43%,9%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,PROFEK,BBL,,,244,1.05,200.7,1.07,68%,133.8,0.74,0.31,0.06,0.07,30%,28%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,xeus,FUT,,,179,1.05,231.8,1.09,67%,148.7,0.85,0.15,0.14,0.22,38%,25%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Kada,M8,,,192,1.04,181.9,1.03,70%,113.7,0.64,0.36,0.05,0.04,36%,8%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,trexx,VIT,,,249,1.03,194.2,1.01,71%,128.3,0.63,0.39,0.08,0.06,17%,18%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Click,M8,,,192,1.02,209.6,1.12,68%,134.1,0.81,0.09,0.19,0.19,38%,25%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Kicks,VIT,,,249,1.01,194.7,1.00,78%,117.7,0.67,0.47,0.09,0.06,29%,16%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,paTiTek,TL,,,493,0.99,173.8,0.98,75%,116.2,0.61,0.37,0.09,0.07,26%,13%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Zyppan,M8,,,192,0.98,179.6,0.91,69%,120.8,0.63,0.43,0.08,0.10,31%,12%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,kamo,TL,,,493,0.98,219.6,1.05,70%,143.6,0.77,0.16,0.17,0.15,27%,16%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,nAts,TL,,,493,0.98,200.0,1.02,71%,135.0,0.71,0.26,0.11,0.09,29%,11%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,tomaszy,GX,,,176,0.97,182.5,0.91,72%,120.8,0.66,0.41,0.08,0.09,30%,13%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,saadhak,KC,,,199,0.97,183.9,0.97,73%,119.2,0.64,0.34,0.07,0.11,26%,15%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Filu,MKOI,,,117,0.97,228.8,0.99,71%,149.9,0.79,0.17,0.15,0.22,28%,8%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,purp0,GX,,,176,0.97,218.5,1.02,70%,143.5,0.78,0.13,0.19,0.16,37%,
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Elite,KC,,,199,0.96,170.1,0.96,79%,117.9,0.60,0.24,0.07,0.10,40%,15%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Boaster,FNC,,,215,0.95,169.9,0.91,73%,110.8,0.59,0.47,0.09,0.09,23%,26%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,marteen,KC,,,199,0.95,204.2,0.97,66%,134.6,0.72,0.19,0.17,0.18,28%,8%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Jamppi,BBL,,,244,0.94,189.0,0.88,74%,127.9,0.64,0.34,0.05,0.08,29%,23%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,MiniBoo,TH,,,189,0.94,197.3,0.92,63%,131.4,0.69,0.19,0.18,0.14,33%,6%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,LewN,BBL,,,244,0.93,205.3,0.98,66%,132.8,0.73,0.19,0.16,0.23,36%,13%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,AvovA,APK,,,111,0.93,175.4,0.85,75%,117.1,0.61,0.33,0.06,0.07,35%,11%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,soulcas,MKOI,,,117,0.92,184.8,0.93,72%,125.3,0.68,0.24,0.08,0.06,33%,14%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,MrFaliN,FUT,,,179,0.91,164.8,0.84,67%,109.7,0.56,0.33,0.04,0.09,23%,17%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,grubinho,MKOI,,,117,0.91,168.3,0.89,72%,104.5,0.62,0.39,0.08,0.10,26%,21%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,qRaxs,FUT,,,179,0.90,178.6,0.85,74%,117.8,0.61,0.41,0.06,0.05,26%,7%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,oderus,APK,,,46,0.90,184.5,0.91,65%,132.5,0.67,0.28,0.00,0.13,38%,40%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,RobbieBk,M8,,,192,0.90,154.3,0.77,71%,111.0,0.49,0.29,0.07,0.07,28%,4%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,runneR,GX,,,176,0.90,170.6,0.81,75%,110.4,0.57,0.40,0.06,0.07,24%,14%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,AtaKaptan,FUT,,,179,0.89,170.8,0.79,68%,110.8,0.59,0.37,0.06,0.11,27%,30%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,crashies,FNC,,,215,0.89,155.3,0.91,74%,112.0,0.55,0.23,0.05,0.06,34%,14%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,koalanoob,NAVI,,,128,0.88,200.7,0.94,63%,133.8,0.72,0.17,0.16,0.17,23%,21%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,hiro,NAVI,,,128,0.87,168.7,0.86,66%,120.5,0.62,0.29,0.06,0.08,29%,6%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,Boo,TH,,,189,0.86,156.3,0.76,71%,104.6,0.54,0.54,0.05,0.08,38%,
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,MOLSI,APK,,,111,0.85,149.6,0.70,79%,100.9,0.50,0.46,0.02,0.07,27%,15%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,sheydos,MKOI,,,117,0.84,154.3,0.75,66%,111.7,0.54,0.19,0.07,0.03,27%,16%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,hype,APK,,,111,0.83,172.6,0.79,64%,116.9,0.59,0.16,0.11,0.12,29%,
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,westside,GX,,,176,0.83,164.4,0.78,67%,111.2,0.57,0.24,0.07,0.08,36%,5%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,benjyfishy,TH,,,189,0.82,161.6,0.80,69%,113.5,0.58,0.21,0.05,0.12,36%,19%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,vakk,BBL,,,244,0.78,150.5,0.77,67%,97.4,0.55,0.25,0.03,0.07,32%,16%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,flyuh,MKOI,,,117,0.77,168.7,0.77,68%,112.5,0.60,0.25,0.09,0.14,24%,7%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,batujnax,APK,,,65,0.76,155.7,0.73,68%,103.0,0.58,0.26,0.09,0.18,19%,17%
kickoff_emea_2025,VCT 2025: EMEA Kickoff,2025,emea,kickoff,ANGE1,NAVI,,,128,0.68,148.0,0.63,63%,99.5,0.47,0.30,0.08,0.09,29%,30%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,penny,FUR,,,38,1.37,266.0,1.68,82%,165.9,0.97,0.21,0.18,0.11,24%,25%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,mada,NRG,,,183,1.29,277.3,1.37,75%,173.6,0.97,0.19,0.20,0.21,22%,26%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,bdog,FUR,,,38,1.28,212.5,1.33,79%,125.5,0.74,0.55,0.05,0.00,35%,
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,aspas,MIBR,,,373,1.26,248.8,1.38,77%,163.4,0.89,0.13,0.20,0.12,23%,7%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,trent,G2,,,221,1.26,217.2,1.42,75%,150.7,0.81,0.21,0.10,0.07,28%,26%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,Shyy,KRÜ,,,246,1.20,213.1,1.22,77%,141.9,0.76,0.23,0.08,0.04,28%,24%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,leaf,G2,,,221,1.19,230.0,1.27,71%,151.6,0.84,0.20,0.15,0.09,27%,22%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,dgzin,LOUD,,,204,1.19,238.9,1.35,70%,156.1,0.86,0.12,0.21,0.12,26%,13%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,jakee,FUR,,,38,1.16,221.0,1.16,82%,141.7,0.76,0.47,0.03,0.11,25%,
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,gobera,2G,,,69,1.16,239.5,1.07,75%,157.2,0.84,0.29,0.10,0.06,32%,6%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,Cryocells,100T,,,170,1.15,233.9,1.20,81%,154.1,0.81,0.24,0.14,0.08,29%,20%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,Melser,KRÜ,,,246,1.14,204.0,1.23,78%,125.7,0.74,0.36,0.10,0.07,33%,26%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,s0m,NRG,,,183,1.11,215.0,1.10,81%,134.1,0.75,0.44,0.10,0.08,24%,11%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,Khalil,FUR,,,80,1.10,211.3,1.07,79%,137.1,0.78,0.26,0.09,0.04,39%,7%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,eeiu,100T,,,170,1.09,198.1,1.21,78%,129.0,0.76,0.32,0.06,0.05,41%,17%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,johnqt,SEN,,,370,1.09,186.5,1.05,74%,127.9,0.65,0.27,0.06,0.05,27%,10%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,kiNgg,LEV,,,148,1.09,216.0,1.08,80%,138.4,0.76,0.39,0.09,0.09,32%,16%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,pANcada,LOUD,,,204,1.08,193.4,1.08,75%,129.0,0.70,0.31,0.08,0.05,39%,5%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,stellar,FUR,,,38,1.08,204.5,1.21,76%,143.3,0.76,0.29,0.11,0.16,19%,100%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,JonahP,G2,,,221,1.05,178.9,1.04,78%,113.7,0.65,0.51,0.05,0.06,24%,18%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,nataNk,LEV,,,148,1.05,207.1,1.07,76%,136.9,0.70,0.38,0.13,0.14,25%,27%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,Asuna,100T,,,170,1.04,234.3,1.08,71%,149.7,0.78,0.28,0.19,0.16,22%,43%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,zekken,SEN,,,370,1.04,219.7,1.10,72%,144.3,0.79,0.22,0.19,0.18,23%,14%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,xenom,MIBR,,,373,1.04,182.6,1.03,76%,118.2,0.66,0.42,0.06,0.06,31%,17%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,keznit,KRÜ,,,246,1.03,214.6,1.10,73%,137.9,0.74,0.16,0.17,0.16,22%,17%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,tex,LEV,,,148,1.03,186.6,1.09,70%,123.3,0.70,0.09,0.06,0.11,36%,30%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,valyn,G2,,,221,1.03,187.5,1.03,72%,122.8,0.66,0.40,0.06,0.07,20%,29%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,supamen,EG,,,128,1.01,190.0,1.01,70%,123.2,0.69,0.29,0.09,0.08,35%,29%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,Zellsis,SEN,,,370,1.01,200.2,0.97,70%,129.9,0.69,0.35,0.08,0.11,24%,11%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,Ethan,NRG,,,183,1.01,188.0,0.94,72%,123.4,0.62,0.44,0.04,0.08,27%,25%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,N4RRATE,SEN,,,370,1.00,193.5,0.95,74%,124.8,0.66,0.38,0.07,0.08,23%,28%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,bang,SEN,,,370,1.00,189.4,0.96,76%,123.8,0.65,0.41,0.08,0.09,34%,15%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,v1c,C9,,,152,0.97,174.0,0.91,72%,115.2,0.61,0.39,0.07,0.05,24%,26%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,yay,EG,,,128,0.97,193.7,0.96,62%,129.3,0.66,0.20,0.16,0.10,30%,27%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,jawgemo,G2,,,221,0.97,217.3,0.99,72%,136.7,0.76,0.30,0.19,0.15,18%,17%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,Xeppaa,C9,,,152,0.96,194.6,0.93,71%,131.4,0.70,0.27,0.07,0.05,21%,17%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,NaturE,EG,,,128,0.95,171.7,0.90,69%,117.3,0.60,0.28,0.04,0.07,25%,21%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,adverso,KRÜ,,,246,0.94,186.3,0.93,71%,122.3,0.64,0.31,0.08,0.10,19%,29%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,C0M,LEV,,,148,0.94,195.9,0.97,74%,132.2,0.70,0.26,0.06,0.07,21%,17%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,icy,EG,,,128,0.94,216.5,0.96,66%,141.0,0.74,0.16,0.14,0.20,21%,6%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,cauanzin,LOUD,,,204,0.94,211.4,0.93,65%,138.0,0.70,0.24,0.13,0.13,28%,13%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,Verno,NRG,,,183,0.94,172.1,0.97,77%,114.4,0.63,0.23,0.06,0.07,33%,9%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,nzr,MIBR,,,373,0.93,172.3,0.86,69%,118.8,0.58,0.33,0.04,0.03,27%,8%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,Demon1,LEV,,,148,0.90,198.1,0.93,70%,137.2,0.70,0.30,0.08,0.16,26%,
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,Add3r,FUR,,,38,0.89,194.5,1.00,66%,126.2,0.74,0.08,0.11,0.16,33%,
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,Mazino,KRÜ,,,246,0.89,182.5,0.89,72%,118.3,0.65,0.45,0.09,0.13,27%,10%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,zander,100T,,,170,0.89,171.6,0.88,74%,106.7,0.59,0.33,0.11,0.10,25%,21%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,tuyz,LOUD,,,204,0.88,158.6,0.84,70%,103.0,0.55,0.25,0.08,0.08,31%,35%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,v1nny,LOUD,,,204,0.88,153.8,0.82,72%,108.2,0.54,0.39,0.03,0.08,34%,12%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,OXY,C9,,,152,0.88,222.0,0.93,66%,145.7,0.78,0.20,0.16,0.22,23%,17%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,mwzera,FUR,,,80,0.87,166.3,0.80,66%,111.6,0.55,0.29,0.09,0.09,18%,
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,cortezia,MIBR,,,373,0.86,184.4,0.92,67%,125.6,0.66,0.18,0.08,0.08,34%,6%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,havoc,FUR,,,80,0.86,220.0,0.86,70%,146.8,0.71,0.23,0.18,0.16,24%,
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,artzin,MIBR,,,373,0.85,192.8,0.84,68%,126.4,0.65,0.30,0.13,0.19,18%,18%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,Derrek,EG,,,128,0.85,174.8,0.83,73%,115.3,0.61,0.34,0.04,0.09,35%,5%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,neT,C9,,,152,0.83,174.7,0.86,68%,116.2,0.63,0.23,0.09,0.10,40%,10%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,mitch,C9,,,152,0.80,163.0,0.71,67%,103.2,0.52,0.47,0.08,0.12,20%,14%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,lz,2G,,,69,0.80,171.3,0.74,61%,118.0,0.61,0.26,0.12,0.17,44%,20%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,FiNESSE,NRG,,,183,0.79,145.1,0.68,68%,99.6,0.47,0.32,0.05,0.10,18%,5%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,heat,FUR,,,80,0.79,172.5,0.83,61%,116.1,0.61,0.09,0.09,0.13,41%,11%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,silentzz,2G,,,69,0.75,188.5,0.71,65%,122.1,0.64,0.16,0.22,0.16,40%,
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,pryze,2G,,,69,0.70,149.5,0.62,71%,96.0,0.46,0.30,0.03,0.01,23%,
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,Boostio,100T,,,170,0.69,138.0,0.68,69%,85.7,0.48,0.33,0.05,0.07,23%,7%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,raafa,FUR,,,80,0.60,136.3,0.56,55%,93.7,0.44,0.25,0.03,0.13,21%,8%
kickoff_americas_2025,VCT 2025: Americas Kickoff,2025,americas,kickoff,Zap,2G,,,69,0.51,128.3,0.49,62%,92.8,0.41,0.25,0.03,0.10,19%,
kickoff_pacific_2025,VCT 2025: Pacific Kickoff,2025,pacific,kickoff,Karon,GEN,,,304,1.20,205.2,1.25,78%,135.9,0.74,0.45,0.05,0.08,32%,12%
kickoff_pacific_2025,VCT 2025: Pacific Kickoff,2025,pacific,kickoff,Jemkin,RRQ,,,269,1.20,257.4,1.29,75%,164.2,0.91,0.22,0.22,0.16,27%,9%
kickoff_pacific_2025,VCT 2025: Pacific Kickoff,2025,pacific,kickoff,Meiy,DFM,,,180,1.19,240.4,1.21,72%,161.3,0.88,0.16,0.18,0.11,31%,28%
kickoff_pacific_2025,VCT 2025: Pacific Kickoff,2025,pacific,kickoff,primmie,TLN,,,217,1.19,234.8,1.30,75%,152.2,0.87,0.19,0.05,0.06,36%,13%
kickoff_pacific_2025,VCT 2025: Pacific Kickoff,2025,pacific,kickoff,free1ng,KRX,,,297,1.16,222.2,1.24,75%,146.5,0.81,0.24,0.10,0.07,29%,18%
kickoff_pacific_2025,VCT 2025: Pacific Kickoff,2025,pacific,kickoff,BerserX,BME,,,123,1.14,208.8,1.19,73%,145.1,0.75,0.18,0.07,0.09,25%,11%
kickoff_pacific_2025,VCT 2025: Pacific Kickoff,2025,pacific,kickoff,Kushy,RRQ,,,269,1.14,222.2,1.14,74%,142.6,0.74,0.32,0.08,0.06,34%,17%
kickoff_pacific_2025,VCT 2025: Pacific Kickoff,2025,pacific,kickoff,MaKo,KRX,,,297,1.12,204.8,1.09,78%,134.8,0.71,0.48,0.09,0.09,26%,27%
kickoff_pacific_2025,VCT 2025: Pacific Kickoff,2025,pacific,kickoff,f0rsakeN,PRX,,,140,1.12,221.6,1.10,78%,148.5,0.79,0.38,0.09,0.09,35%,
kickoff_pacific_2025,VCT 2025: Pacific Kickoff,2025,pacific,kickoff,Ivy,NS,,,319,1.11,195.8,1.16,78%,124.4,0.73,0.35,0.07,0.05,30%,26%
kickoff_pacific_2025,VCT 2025: Pacific Kickoff,2025,pacific,kickoff,HYUNMIN,KRX,,,297,1.11,245.4,1.15,73%,165.5,0.86,0.16,0.22,0.13,28%,11%
kickoff_pacific_2025,VCT 2025: Pacific Kickoff,2025,pacific,kickoff,Francis,NS,,,319,1.10,218.8,1.07,76%,144.7,0.74,0.39,0.08,0.08,23%,11%
kickoff_pacific_2025,VCT 2025: Pacific Kickoff,2025,pacific,kickoff,Kr1stal,GE,,,164,1.10,207.3,1.07,72%,139.0,0.70,0.28,0.10,0.09,24%,18%
